utcTimeMillis,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
1593045677447.0,-3273451.619570961,-5217296.530085154,4683775.100980244,-590119.9015845066,-941702.3097925376,844874.4808622738,-239899.60983627813,-382840.957051797,343462.20427976636
1593045678447.0,-3273459.6472791056,-5217276.1354814125,4683792.068543455,-590120.1822278257,-941702.0862154323,844875.1573256205,-239899.88201067928,-382840.81840777554,343462.66230209236
1593045679447.0,-3273468.1416175244,-5217255.48493816,4683808.954758973,-590120.6249888019,-941701.8944923824,844875.3515576641,-239900.07455997233,-382840.78615173354,343462.67607133987
1593045680447.0,-3273475.819363651,-5217235.469311993,4683826.714983946,-590120.2457148565,-941702.2198856138,844875.8806951453,-239899.8392604211,-382840.9613724524,343462.7813168654
1593045681447.0,-3273485.0356189026,-5217215.511788009,4683844.203253934,-590121.1086626429,-941702.3161453132,844875.9259763423,-239900.2160563137,-382840.93749865575,343462.6555716015
1593045682447.0,-3273492.826207136,-5217194.66639021,4683860.831764823,-590120.5029433975,-941701.6606956122,844875.4626226327,-239899.81705297902,-382840.6066865807,343462.4266163285
1593045683447.0,-3273501.15585079,-5217172.429539967,4683877.626783641,-590120.6153839821,-941700.4987185991,844875.524123461,-239899.91137921065,-382840.25868371513,343462.56092442246
1593045684447.0,-3273510.0565196387,-5217150.695994066,4683895.292150588,-590121.0656952925,-941700.3662554076,844876.1636472335,-239900.09333424314,-382840.4895217274,343462.8540900495
1593045685447.0,-3273519.019016255,-5217129.250383532,4683913.742301591,-590121.2537354378,-941700.4870478101,844876.861981502,-239900.06800646783,-382840.6834180453,343462.99147384387
1593045686447.0,-3273528.6613571458,-5217107.963669911,4683932.29734709,-590121.6219902772,-941700.6694732299,844876.9660621234,-239900.09219980397,-382840.80384187255,343462.765480877
1593045687447.0,-3273537.446060475,-5217085.576735363,4683949.678518964,-590121.1578839684,-941700.1750516968,844876.135852582,-239899.77535951612,-382840.64193872944,343462.28100449656
1593045688447.0,-3273545.902916934,-5217063.558966296,4683967.609348398,-590120.8245741776,-941700.3174498002,844876.1290265205,-239899.70114472267,-382840.83279119164,343462.366552949
1593045689447.0,-3273554.779248439,-5217041.900514703,4683985.724127874,-590120.9834920074,-941700.6975250202,844876.2115416117,-239899.85925826165,-382841.0333306246,343462.4271113323
1593045690447.0,-3273563.471583075,-5217020.822519352,4684003.714488577,-590120.9279330738,-941701.3064341423,844876.1610163585,-239899.8466770977,-382841.2354746565,343462.4049367793
1593045691447.0,-3273570.9040620113,-5216999.680194597,4684020.95921185,-590120.1096995815,-941701.48409534,844875.6636869463,-239899.55250219323,-382841.15785709437,343462.2238908532
1593045692447.0,-3273579.4315780494,-5216979.067265052,4684037.716163464,-590120.5450802052,-941701.8819709362,844875.1573064167,-239899.91020974,-382841.20570504264,343462.1397777729
1593045693447.0,-3273588.136166297,-5216958.113148265,4684054.623524798,-590120.7620926437,-941701.8300404351,844875.1143019439,-239899.96656494465,-382841.0602263265,343462.2904355101
1593045694447.0,-3273596.598055804,-5216937.885385996,4684071.945428826,-590120.6254962,-941702.222628584,844875.3557592109,-239899.84025554144,-382841.15087504714,343462.4613117455
1593045695447.0,-3273604.8189354427,-5216918.352455341,4684089.0296661155,-590120.5016062285,-941702.7561514083,844875.2699475568,-239899.8143011248,-382841.2291694564,343462.4072773628
1593045696447.0,-3273612.4894241286,-5216898.164259613,4684105.034300632,-590120.1609251499,-941702.4736019269,844874.6008360344,-239899.73532466308,-382840.9400731946,343462.1773183691
1593045697447.0,-3273621.3431983795,-5216878.330675108,4684121.555244089,-590120.7328485167,-941702.491429016,844874.7801369724,-239900.02778492915,-382840.89975444885,343462.4256635417
1593045698447.0,-3273630.2408150216,-5216858.684074949,4684138.636131357,-590120.9341311665,-941702.580581581,844875.2339911204,-239900.00478848524,-382840.90071605874,343462.64631249866
1593045699447.0,-3273637.2955641714,-5216838.805338636,4684155.358164797,-590119.9207178334,-941702.4253721354,844875.2277550937,-239899.55897382105,-382840.798095825,343462.5814901945
1593045700447.0,-3273645.1507599307,-5216819.101302306,4684171.573946329,-590120.0781973264,-941702.4725793325,844874.8973808698,-239899.81323408434,-382840.8284006569,343462.4299552602
1593045701447.0,-3273653.1272245524,-5216798.306128547,4684187.954542604,-590120.2079525575,-941701.8246573536,844874.9193589829,-239899.91014311457,-382840.5851169269,343462.5061059065
1593045702447.0,-3273661.2111372603,-5216778.142692918,4684204.438081438,-590120.2621278863,-941702.0262453863,844874.9808509005,-239899.90526045844,-382840.81082138536,343462.5488805465
1593045703447.0,-3273668.803144551,-5216757.074862747,4684221.080113021,-590120.0735071567,-941701.650390082,844875.0801877801,-239899.84409839945,-382840.724823828,343462.57636885974
1593045704447.0,-3273676.6380869085,-5216736.099791662,4684237.3685309095,-590120.1427485512,-941701.6397179497,844874.7800318759,-239899.90971824457,-382840.84320172376,343462.40601010725
1593045705447.0,-3273685.1731074387,-5216716.92199759,4684254.215978295,-590120.6229794556,-941702.8183518109,844874.9635246634,-239900.0983175188,-382841.3560005865,343462.49750938616
1593045706447.0,-3273692.8249519453,-5216697.199862683,4684270.386064497,-590120.2022240635,-941702.8876837904,844874.5724510766,-239899.82995247605,-382841.1535778749,343462.3110332116
1593045707447.0,-3273701.050043842,-5216676.715104433,4684286.016655898,-590120.3646781716,-941702.4334107512,844874.0815064122,-239899.92070770072,-382840.8698290002,343462.19179532165
1593045708447.0,-3273709.0624141474,-5216657.6710857,4684302.181457618,-590120.2675673938,-941703.1990821816,844874.2540117041,-239899.8567324912,-382841.2119201651,343462.397088073
1593045709447.0,-3273716.2689474425,-5216638.84558088,4684318.004253204,-590119.5748013433,-941703.5996075505,844874.177223952,-239899.5608243728,-382841.2198871132,343462.41021032905
1593045710447.0,-3273723.196651323,-5216619.213211161,4684333.594330412,-590119.294408194,-941703.0842140779,844874.1192933426,-239899.6311496438,-382840.8338598777,343462.46081750566
1593045711447.0,-3273730.6281671347,-5216598.938948423,4684349.094741347,-590119.6038612155,-941702.3949452201,844874.0986725169,-239899.907896379,-382840.57191945054,343462.51202866517
1593045712447.0,-3273739.0820210543,-5216580.452675761,4684365.769631165,-590120.4090758746,-941703.2879847768,844874.8475765309,-239900.22589040638,-382841.0611001119,343462.82707876124
1593045713447.0,-3273746.7667104388,-5216561.841425867,4684382.442160109,-590120.1311242281,-941703.5453241665,844875.0055362468,-239899.9329509331,-382841.0389429185,343462.70714689547
1593045714447.0,-3273753.9811905064,-5216542.553514034,4684398.092131478,-590119.7085331477,-941703.2649669428,844874.2798562963,-239899.74683980463,-382840.8409655279,343462.2819054111
1593045715447.0,-3273761.4477568655,-5216523.669162732,4684413.91599279,-590119.6791274806,-941703.5255866577,844874.110750427,-239899.80454774515,-382840.99132215604,343462.3045558412
1593045716447.0,-3273768.90153764,-5216505.038371861,4684429.434904439,-590119.694689301,-941703.7710586982,844873.8464793989,-239899.85627803553,-382841.0448113137,343462.2757799505
1593045717447.0,-3273776.1867311653,-5216485.645463498,4684445.413838799,-590119.701990249,-941703.2794612637,844874.1425310628,-239899.9067156843,-382840.75955205486,343462.5074933896
1593045718447.0,-3273783.890624649,-5216466.815850864,4684461.61611845,-590119.9078980272,-941703.4796575515,844874.3483543379,-239899.98379628098,-382840.90451284737,343462.5597152016
1593045719447.0,-3273791.373193333,-5216448.34473547,4684476.682408873,-590119.789616271,-941703.8594881869,844873.655399197,-239899.88066479928,-382841.0592212063,343462.22633119946
1593045720447.0,-3273797.5840198253,-5216430.693457614,4684491.270372882,-590118.995614033,-941704.5256349137,844873.0881372348,-239899.59710241747,-382841.2356114773,343462.1273601794
1593045721447.0,-3273805.7894110163,-5216412.582854034,4684506.96350207,-590120.0059804205,-941704.4113040313,844873.6348935282,-239900.1656749124,-382841.00167545927,343462.51941601135
1593045722447.0,-3273811.5406538285,-5216394.666501064,4684520.999804717,-590118.8438781326,-941704.5406643387,844872.8164511302,-239899.59662316096,-382841.00480108865,343462.18168793654
1593045723447.0,-3273819.064143997,-5216376.732063769,4684535.488417189,-590119.4769762582,-941704.6365705304,844872.7274253513,-239900.01153665406,-382841.008131932,343462.2905890958
1593045724447.0,-3273827.165650815,-5216359.348455309,4684550.374573099,-590120.0717183606,-941704.9633947528,844873.0228568197,-239900.17488294898,-382841.0808313864,343462.5042605085
1593045725447.0,-3273834.414181449,-5216341.44333416,4684564.720276017,-590119.7156029476,-941704.6211938363,844872.921941299,-239899.87723387443,-382840.8230412435,343462.48870063835
1593045726447.0,-3273841.837728988,-5216323.875440952,4684579.466225338,-590119.6267869843,-941704.5377354777,844873.2563948303,-239899.82857101678,-382840.7606472115,343462.68049912516
1593045727447.0,-3273849.2488621958,-5216305.61690163,4684594.540613284,-590119.6320318952,-941704.1039377076,844873.6018984683,-239899.85673854253,-382840.6152710095,343462.76902410283
1593045728447.0,-3273856.255331037,-5216287.307951485,4684609.465845293,-590119.3709292392,-941704.0218494058,844873.499949607,-239899.76695840593,-382840.71440061985,343462.5987720212
1593045729447.0,-3273863.605464438,-5216268.601771694,4684624.618951801,-590119.5168957493,-941703.9160338348,844873.4933722632,-239899.887860906,-382840.79683612566,343462.52863657207
1593045730447.0,-3273872.0407164358,-5216251.300773693,4684639.921398335,-590120.2372542357,-941704.7968295127,844873.4839197826,-239900.1552393268,-382841.21106742666,343462.4707124366
1593045731447.0,-3273879.0186842354,-5216233.391941912,4684654.562810265,-590119.4968464646,-941704.7538694792,844873.0176808484,-239899.6958654384,-382841.0451941513,343462.2599059499
1593045732447.0,-3273885.784268202,-5216216.060746274,4684669.106342394,-590119.0981883574,-941705.1653388899,844872.8357058729,-239899.62938931328,-382841.1655819617,343462.2925673288
1593045733447.0,-3273890.990729201,-5216198.259056759,4684682.449727733,-590117.8785333753,-941705.0265136792,844872.0804165753,-239899.26762334068,-382841.00811239233,343462.10802634305
1593045734447.0,-3273897.9750755,-5216182.023074208,4684697.923734494,-590118.8053460455,-941705.7538556673,844873.2461044749,-239899.98317006978,-382841.209796513,343462.7811729806
1593045735447.0,-3273904.074783751,-5216163.85889581,4684711.277708744,-590118.7586475967,-941704.7212246521,844872.418581413,-239899.97355833897,-382840.6089225296,343462.34427183616
1593045736447.0,-3273912.45265864,-5216146.439158039,4684726.289341449,-590120.1036180158,-941704.7252532039,844873.2092725527,-239900.47274728375,-382840.7155088732,343462.780397977
1593045737447.0,-3273918.716098411,-5216129.366121186,4684741.3564106,-590119.1946286898,-941704.9402265144,844873.4830847211,-239899.82098945015,-382840.84168790694,343462.75900101813
1593045738447.0,-3273925.9152589217,-5216111.600304892,4684756.210185394,-590119.452642905,-941704.6252973652,844873.3882478493,-239899.9798333705,-382840.71067207144,343462.5915635645
1593045739447.0,-3273933.8454655656,-5216093.105075003,4684771.241470888,-590119.9585467264,-941704.1045734563,844873.4065244696,-239900.1287348585,-382840.5932029077,343462.54605137627
1593045740447.0,-3273941.5578041608,-5216074.723876261,4684786.222949885,-590119.9608363252,-941704.0168050197,844873.3944998019,-239899.9913829128,-382840.71104257635,343462.52191312995
1593045741447.0,-3273949.0117544117,-5216056.143289981,4684801.209468979,-590119.8461704183,-941703.855320944,844873.4472388596,-239899.9000540485,-382840.7331407155,343462.55033301626
1593045742447.0,-3273955.9128255793,-5216038.548311826,4684815.91338684,-590119.5253847991,-941704.3773022485,844873.3073847631,-239899.80182608345,-382840.98893049423,343462.49577318673
1593045743447.0,-3273964.2921642154,-5216020.024297444,4684830.925911447,-590120.3836054802,-941703.8878005629,844873.4495515444,-239900.2123603859,-382840.69098862086,343462.57713683293
1593045744447.0,-3273973.069839691,-5216000.435655056,4684845.656655065,-590120.8748593179,-941703.2929757545,844873.1382068435,-239900.23278467043,-382840.5952328024,343462.3883542703
1593045745447.0,-3273980.843844054,-5215983.328307226,4684859.863077861,-590120.2987465309,-941705.0181310934,844872.355571287,-239899.81149096193,-382841.5367029598,343462.0272656652
1593045746447.0,-3273989.5730893435,-5215966.582968147,4684873.871115677,-590120.5723776082,-941705.9225294142,844871.8931153219,-239899.9138383198,-382841.6438222724,343461.98150964704
1593045747447.0,-3273996.600113119,-5215950.307114701,4684886.29154075,-590119.7402531668,-941706.335508805,844870.8249586993,-239899.5815503506,-382841.44180151715,343461.7704784816
1593045748447.0,-3274004.6698890473,-5215933.501316031,4684898.491339231,-590120.359913483,-941706.0217887445,844870.3320314644,-239900.05820346196,-382841.04378659034,343461.9058315698
1593045749447.0,-3274013.005048436,-5215916.512321758,4684910.503784057,-590121.0991001911,-941705.568771757,844870.2158851152,-239900.40310977522,-382840.75524946995,343462.1562279964
1593045750447.0,-3274021.7775605735,-5215897.605909019,4684921.895884959,-590121.8057866364,-941703.6704719078,844870.3263868806,-239900.57030927073,-382839.935638447,343462.51563406305
1593045751447.0,-3274032.897787066,-5215878.707590884,4684934.593645001,-590123.4828731872,-941702.8183635774,844871.5864431486,-239900.98336114586,-382839.939366122,343463.21181790263
1593045752447.0,-3274045.218833636,-5215858.41165013,4684948.867140597,-590124.610723171,-941701.5013629457,844873.2001098283,-239900.87874022516,-382839.738799595,343463.68692595896
1593045753447.0,-3274058.314923326,-5215837.269985154,4684963.179033496,-590125.5399365622,-941700.6960026054,844873.550917014,-239900.78139023518,-382839.90128434147,343463.33427862957
1593045754447.0,-3274072.374292164,-5215816.794587605,4684979.042631391,-590126.3960206864,-941701.2187671105,844874.1053626079,-239900.69486684454,-382840.5897108029,343463.09900284174
1593045755447.0,-3274085.6372610396,-5215795.485427882,4684993.20931862,-590126.1809341148,-941700.9790040904,844872.8811751809,-239900.24886324417,-382840.61874623987,343462.22975775355
1593045756447.0,-3274099.5727849863,-5215774.009582769,4685007.763486577,-590126.6724829797,-941700.8125507573,844872.6943443622,-239900.36375194218,-382840.6646743626,343462.2575365584
1593045757447.0,-3274115.5239505633,-5215751.569712564,4685021.6843143115,-590128.1517694839,-941699.8997858227,844872.361887699,-239900.78473761963,-382840.33039665484,343462.2554088113
1593045758447.0,-3274132.45205578,-5215729.031116328,4685036.314065868,-590129.0560491127,-941699.4500087141,844872.8602820592,-239900.673154133,-382840.35048257187,343462.6164710356
