utcTimeMillis,ax,ay,az,gx,gy,gz
1593046407447,-2692784.3775102524,-4297241.989701433,3855235.5917010005,-2692779.8842217685,-4297235.472371222,3855229.6567882844
1593046408447,-2692784.608270684,-4297241.800906425,3855235.48820281,-2692779.8804636453,-4297235.478773733,3855229.6537661557
1593046409447,-2692784.7276766286,-4297241.891409717,3855235.4741268223,-2692779.8870717916,-4297235.480193575,3855229.655268198
1593046410447,-2692784.6048296853,-4297241.796823376,3855235.274029489,-2692779.8836395135,-4297235.4778417,3855229.65136989
1593046411447,-2692784.733898475,-4297242.020041376,3855235.321295755,-2692779.8826712794,-4297235.479293578,3855229.657041839
1593046412447,-2692784.6599417846,-4297242.155499276,3855235.413349863,-2692779.8824999286,-4297235.482758893,3855229.6589533016
1593046413447,-2692784.591251633,-4297241.987862141,3855235.168183889,-2692779.884696475,-4297235.47811195,3855229.6615548218
1593046414447,-2692784.58234711,-4297242.341220611,3855235.128263906,-2692779.884911368,-4297235.474522548,3855229.6595620876
1593046415447,-2692784.5874771816,-4297242.295071512,3855234.925683184,-2692779.8797214106,-4297235.476931092,3855229.65528721
1593046416447,-2692784.706074002,-4297242.269409125,3855235.054216174,-2692779.8797452603,-4297235.482206736,3855229.661591798
1593046417447,-2692784.573354964,-4297242.286573689,3855234.834481851,-2692779.8891060934,-4297235.475879503,3855229.6583192116
1593046418447,-2692784.643828505,-4297242.337335953,3855234.839110518,-2692779.878962103,-4297235.47872254,3855229.6576382015
1593046419447,-2692784.90378393,-4297241.959416033,3855235.3268834976,-2692779.8850451875,-4297235.485941325,3855229.6526249587
1593046420447,-2692785.1434055846,-4297241.822762504,3855235.0660016094,-2692779.8929647435,-4297235.488624356,3855229.6449763766
1593046421447,-2692784.786847313,-4297242.3438507905,3855234.6897799917,-2692779.8879122823,-4297235.48039522,3855229.65754894
1593046422447,-2692784.346690354,-4297242.741170177,3855234.5511072604,-2692779.8813284347,-4297235.466846899,3855229.663849095
1593046423447,-2692784.3119738186,-4297242.852935524,3855234.4240402537,-2692779.8813799694,-4297235.46723333,3855229.6674009217
1593046424447,-2692784.626775215,-4297242.610138816,3855234.485355969,-2692779.8772109095,-4297235.472155975,3855229.6562662227
1593046425447,-2692784.766461723,-4297242.276264738,3855234.899913235,-2692779.8851590916,-4297235.486869744,3855229.658872377
1593046426447,-2692785.166624264,-4297241.592859419,3855235.2698568045,-2692779.8905689255,-4297235.488672522,3855229.6398735447
1593046427447,-2692784.473233724,-4297241.522385209,3855235.6507104724,-2692779.874331402,-4297235.494711022,3855229.657915446
1593046428447,-2692783.8658167995,-4297241.867117911,3855236.3062436157,-2692779.886969901,-4297235.464025093,3855229.6810828713
1593046429447,-2692783.916504951,-4297241.807380302,3855236.2029782613,-2692779.8757903143,-4297235.468622407,3855229.6644547847
1593046430447,-2692784.1802415145,-4297241.754100136,3855236.063449205,-2692779.87752663,-4297235.477349859,3855229.662396018
1593046431447,-2692784.1173160467,-4297241.949278851,3855235.703466555,-2692779.881742659,-4297235.471606192,3855229.6643081717
1593046432447,-2692784.605452653,-4297241.805183635,3855235.652312289,-2692779.879698335,-4297235.482551456,3855229.6575323073
1593046433447,-2692784.451017154,-4297241.841978288,3855235.572576261,-2692779.89303532,-4297235.472852777,3855229.6532231304
1593046434447,-2692784.540674908,-4297242.105839823,3855235.4382675034,-2692779.8744062786,-4297235.472016323,3855229.6561971027
1593046435447,-2692784.5519838296,-4297241.9477287745,3855235.1073656133,-2692779.8852173258,-4297235.478644483,3855229.6551001365
1593046436447,-2692784.8307028012,-4297241.929580567,3855235.37461924,-2692779.8831352876,-4297235.476610548,3855229.64825307
1593046437447,-2692784.54068532,-4297242.091795835,3855235.221238775,-2692779.889883773,-4297235.479360491,3855229.665019934
1593046438447,-2692784.5636140103,-4297242.282686951,3855235.175718622,-2692779.8776886566,-4297235.476469099,3855229.658547524
1593046439447,-2692784.540282318,-4297242.322925039,3855234.812731647,-2692779.884051097,-4297235.4748642165,3855229.664008694
1593046440447,-2692784.729205626,-4297242.370935025,3855234.8492980665,-2692779.883485463,-4297235.474254685,3855229.658383608
1593046441447,-2692784.685054408,-4297242.263234738,3855234.7687806436,-2692779.883779098,-4297235.48196298,3855229.6596670165
1593046442447,-2692784.6046163393,-4297242.317483166,3855234.996017084,-2692779.881560875,-4297235.473008492,3855229.6561313085
1593046443447,-2692784.6089585563,-4297242.152674075,3855235.005674471,-2692779.8828023,-4297235.481853219,3855229.6601714888
1593046444447,-2692784.741805168,-4297242.125472073,3855235.214410212,-2692779.8805806343,-4297235.477827676,3855229.6554514254
1593046445447,-2692784.657708679,-4297241.888034058,3855235.3015789157,-2692779.8868252877,-4297235.478522601,3855229.6570428717
1593046446447,-2692784.602969539,-4297241.908311161,3855235.4231232447,-2692779.883104857,-4297235.478895946,3855229.6541902386
1593046447447,-2692784.5163459433,-4297241.854567648,3855235.30089997,-2692779.888278046,-4297235.478689518,3855229.6617983943
1593046448447,-2692784.5050724023,-4297242.164346925,3855235.388252609,-2692779.876117104,-4297235.477318302,3855229.664790852
1593046449447,-2692784.5279516154,-4297242.174229224,3855235.1507676668,-2692779.884633745,-4297235.474798498,3855229.6613626657
1593046450447,-2692784.547112072,-4297242.120445476,3855235.0934658814,-2692779.882114575,-4297235.475263724,3855229.6582996766
1593046451447,-2692784.584777953,-4297242.242602651,3855235.221532004,-2692779.87843998,-4297235.477303061,3855229.6568419724
1593046452447,-2692784.682742858,-4297242.073985041,3855235.193827152,-2692779.886401067,-4297235.4783655,3855229.6575932796
1593046453447,-2692784.712481074,-4297241.94227271,3855235.2739195456,-2692779.8822485423,-4297235.48166085,3855229.65764717
1593046454447,-2692784.597178447,-4297242.157923115,3855235.391066868,-2692779.882262982,-4297235.477917478,3855229.6602548445
1593046455447,-2692784.540370483,-4297241.982383384,3855235.210402802,-2692779.8812367027,-4297235.477952171,3855229.658139094
1593046456447,-2692784.2775438,-4297242.239921754,3855235.2906058943,-2692779.8819595096,-4297235.472881409,3855229.671979862
1593046457447,-2692784.1745788096,-4297242.301269291,3855235.2846364276,-2692779.874100649,-4297235.469565185,3855229.664597735
1593046458447,-2692784.520783039,-4297242.170093332,3855235.2529917797,-2692779.8864482143,-4297235.473900027,3855229.6596682793
1593046459447,-2692784.6637219754,-4297241.990919863,3855235.1666468154,-2692779.8766236077,-4297235.478873244,3855229.6491156057
1593046460447,-2692784.924427331,-4297241.8706237925,3855235.239646582,-2692779.887132521,-4297235.48355361,3855229.6510371617
1593046461447,-2692784.852107095,-4297241.888637554,3855235.201866565,-2692779.886372393,-4297235.484016377,3855229.656072667
1593046462447,-2692784.8379225787,-4297242.043512669,3855235.188555029,-2692779.8887120504,-4297235.479210665,3855229.654435662
1593046463447,-2692784.702983243,-4297242.149767065,3855235.2230958357,-2692779.8765809587,-4297235.48405936,3855229.662668566
1593046464447,-2692784.491720455,-4297242.247963071,3855235.001575025,-2692779.8899462735,-4297235.470400924,3855229.659830174
1593046465447,-2692784.687762072,-4297242.38822986,3855234.903081297,-2692779.8809801973,-4297235.4769488545,3855229.661279871
1593046466447,-2692784.8458739603,-4297242.282471172,3855234.556388627,-2692779.887359493,-4297235.479627012,3855229.653876206
1593046467447,-2692784.6764716282,-4297242.625014395,3855234.737219768,-2692779.8828081284,-4297235.475258847,3855229.66324545
1593046468447,-2692784.685635507,-4297242.393220574,3855234.741321466,-2692779.879565367,-4297235.478335756,3855229.6597256814
1593046469447,-2692784.1024638405,-4297242.67778645,3855234.920008768,-2692779.875371178,-4297235.466156051,3855229.67668619
1593046470447,-2692784.431859567,-4297241.945469012,3855235.1213015327,-2692779.880784273,-4297235.47113866,3855229.6610452593
1593046471447,-2692784.7578230915,-4297241.608260462,3855235.765518582,-2692779.8811646122,-4297235.4870435735,3855229.6407459457
1593046472447,-2692784.68122899,-4297241.372135037,3855235.9613162167,-2692779.883955112,-4297235.483914146,3855229.6522577833
1593046473447,-2692784.7157455725,-4297241.705765744,3855235.6902569556,-2692779.888595995,-4297235.480496629,3855229.6538171843
1593046474447,-2692784.8045923966,-4297241.978364081,3855235.5107412743,-2692779.878813722,-4297235.4809524445,3855229.6567459963
1593046475447,-2692784.5032862443,-4297241.830086785,3855235.2736751414,-2692779.8979561087,-4297235.472525626,3855229.6601881506
1593046476447,-2692784.6295030466,-4297242.144881142,3855235.3784047705,-2692779.8679535277,-4297235.487043922,3855229.6574590555
1593046477447,-2692784.675560474,-4297242.145456813,3855235.197813215,-2692779.8911954584,-4297235.47162377,3855229.657624886
1593046478447,-2692784.6535555106,-4297242.1290590735,3855235.1317489375,-2692779.8765256153,-4297235.475851955,3855229.6582885333
1593046479447,-2692784.591591961,-4297242.238051211,3855234.8548260084,-2692779.8883288805,-4297235.475490929,3855229.6627290854
1593046480447,-2692784.7717050617,-4297242.343517747,3855234.81799009,-2692779.8844607053,-4297235.481491055,3855229.660248154
1593046481447,-2692784.672061067,-4297242.416144591,3855234.7826726255,-2692779.8814292336,-4297235.472732047,3855229.6549148145
1593046482447,-2692784.7726690173,-4297242.274666441,3855234.732095337,-2692779.8877810324,-4297235.478974855,3855229.652617413
1593046483447,-2692784.7021482536,-4297242.457064934,3855234.8606649176,-2692779.882755113,-4297235.474372293,3855229.6555854543
1593046484447,-2692784.7463800786,-4297242.348903064,3855234.823446426,-2692779.8743110974,-4297235.4798563095,3855229.669926191
1593046485447,-2692784.7824945757,-4297242.250092813,3855234.8228609753,-2692779.8722709413,-4297235.483099145,3855229.6612521103
1593046486447,-2692784.948679895,-4297242.67150211,3855234.2663269783,-2692779.8994853576,-4297235.480070908,3855229.6554553634
1593046487447,-2692784.866644495,-4297242.991630981,3855233.9314736547,-2692779.883867321,-4297235.4807045,3855229.670561808
1593046488447,-2692784.328576922,-4297243.471319542,3855233.7265658854,-2692779.8703085673,-4297235.464897156,3855229.684323659
1593046489447,-2692783.7530288543,-4297243.886645711,3855233.855488145,-2692779.8633181266,-4297235.447607163,3855229.683570886
1593046490447,-2692784.7076547705,-4297243.336188799,3855233.58798399,-2692779.876132303,-4297235.462730413,3855229.667880491
1593046491447,-2692784.6962212864,-4297242.607482017,3855234.4980929545,-2692779.8713185936,-4297235.46077281,3855229.6492999042
1593046492447,-2692784.6177601763,-4297242.401850413,3855234.855536579,-2692779.868511892,-4297235.46053583,3855229.6697988794
1593046493447,-2692784.6233338797,-4297242.336694121,3855234.5862821117,-2692779.897517383,-4297235.481399154,3855229.6832310488
1593046494447,-2692785.123714267,-4297242.520823929,3855234.3188988483,-2692779.882156849,-4297235.483378372,3855229.64566186
1593046495447,-2692784.7921126126,-4297242.662366353,3855233.716126604,-2692779.9014677866,-4297235.460956825,3855229.6579586165
1593046496447,-2692784.952858153,-4297243.522455527,3855233.2705911268,-2692779.86559221,-4297235.461661621,3855229.6748786126
1593046497447,-2692784.7465676907,-4297243.728028951,3855233.171721206,-2692779.8584795957,-4297235.450576529,3855229.692690634
1593046498447,-2692784.6988788517,-4297243.068616545,3855233.969937686,-2692779.8596037487,-4297235.448543239,3855229.6878126203
1593046499447,-2692784.672814691,-4297243.380508781,3855233.6793612894,-2692779.853106272,-4297235.443013705,3855229.710402124
1593046500447,-2692784.467776349,-4297243.65062728,3855233.4705485255,-2692779.836141945,-4297235.42196353,3855229.7369655888
1593046501447,-2692784.659588231,-4297243.475569327,3855233.5267114006,-2692779.8251316315,-4297235.409598109,3855229.7421986447
1593046502447,-2692785.3750753314,-4297242.966798739,3855233.538777605,-2692779.861970862,-4297235.46400716,3855229.694040199
1593046503447,-2692785.9386714646,-4297241.797712531,3855234.423968587,-2692779.9218040067,-4297235.543291598,3855229.566412238
1593046504447,-2692784.967300325,-4297241.799541049,3855235.212332053,-2692779.9471645122,-4297235.580455444,3855229.5482251435
1593046505447,-2692784.2960442896,-4297241.912536068,3855235.610332144,-2692779.887613732,-4297235.47536732,3855229.680738165
1593046506447,-2692783.9674359257,-4297243.216874792,3855234.399319077,-2692779.8115924825,-4297235.3717315495,3855229.8196444223
1593046507447,-2692784.8702902403,-4297243.066267909,3855233.7994596986,-2692779.8282008385,-4297235.390348969,3855229.786431017
1593046508447,-2692784.7051091306,-4297242.443812303,3855234.6908490555,-2692779.8555051326,-4297235.445409439,3855229.7107192036
1593046509447,-2692784.692300875,-4297242.278232825,3855234.9140183963,-2692779.8747049104,-4297235.465889219,3855229.677303749
1593046510447,-2692784.6227034437,-4297242.385203431,3855234.8506824635,-2692779.8837243686,-4297235.47883375,3855229.6603187276
1593046511447,-2692784.4477054356,-4297241.90346489,3855235.555318838,-2692779.8786168126,-4297235.480826255,3855229.658858507
1593046512447,-2692784.136465023,-4297241.322109313,3855236.4875361733,-2692779.8783356356,-4297235.477855537,3855229.6709631104
1593046513447,-2692783.8923945474,-4297241.24410157,3855236.799240394,-2692779.8640773445,-4297235.459736378,3855229.699278763
1593046514447,-2692784.3654887564,-4297240.953091931,3855236.8127606614,-2692779.8765390143,-4297235.483413577,3855229.647439008
1593046515447,-2692786.3211576557,-4297239.974391778,3855236.2914623707,-2692779.9917978896,-4297235.616653635,3855229.414415597
1593046516447,-2692786.969882191,-4297240.078144695,3855235.676610338,-2692780.0270321937,-4297235.689069813,3855229.367187184
1593046517447,-2692786.551159731,-4297240.155067733,3855235.801328767,-2692780.0082112886,-4297235.64492411,3855229.41370449
1593046518447,-2692785.782641818,-4297240.4603339,3855236.161781268,-2692779.9568697484,-4297235.585213827,3855229.5230848906
1593046519447,-2692785.2786595724,-4297240.831647783,3855236.1493338766,-2692779.9299846776,-4297235.542298598,3855229.564677182
1593046520447,-2692785.0002647545,-4297241.439081712,3855235.598031607,-2692779.91994371,-4297235.514295336,3855229.6039434867
1593046521447,-2692784.8723314703,-4297242.333012395,3855234.768135709,-2692779.8979974655,-4297235.500145635,3855229.6301152445
1593046522447,-2692784.5723107858,-4297242.809287357,3855234.4500607885,-2692779.883961214,-4297235.476617812,3855229.651078595
1593046523447,-2692784.47362617,-4297242.954679775,3855234.2250347836,-2692779.8730899305,-4297235.473643347,3855229.670467101
1593046524447,-2692784.151336355,-4297243.274136089,3855234.0942971064,-2692779.866756267,-4297235.437137765,3855229.6887810086
1593046525447,-2692784.007352901,-4297243.33276676,3855234.263421562,-2692779.8333736216,-4297235.403183313,3855229.7361993827
1593046526447,-2692782.9845704758,-4297243.619335558,3855234.599088793,-2692779.8132852064,-4297235.380577481,3855229.8470858578
1593046527447,-2692781.8694613124,-4297243.993804725,3855235.1705542314,-2692779.743345125,-4297235.273560595,3855229.9776354716
1593046528447,-2692782.0431120214,-4297243.335665847,3855235.5285289865,-2692779.737567085,-4297235.253377916,3855229.929939144
1593046529447,-2692783.26615334,-4297242.542937084,3855235.814219121,-2692779.795504025,-4297235.349259292,3855229.8168862504
1593046530447,-2692783.8071628823,-4297242.685696347,3855235.2449946883,-2692779.839860746,-4297235.428440763,3855229.756512601
1593046531447,-2692783.296486067,-4297243.088490209,3855235.304832852,-2692779.8108937033,-4297235.402052985,3855229.795231204
1593046532447,-2692784.073991903,-4297242.513084002,3855235.1268890915,-2692779.8519490655,-4297235.439629454,3855229.725369897
1593046533447,-2692784.7522421177,-4297242.098147768,3855235.106855548,-2692779.9041558043,-4297235.526360835,3855229.6172714815
1593046534447,-2692784.715586702,-4297242.008064132,3855235.1687687063,-2692779.934016207,-4297235.538837813,3855229.559744275
1593046535447,-2692784.9289977285,-4297241.695064689,3855235.2257654862,-2692779.9383045817,-4297235.541256787,3855229.553573715
1593046536447,-2692785.169073989,-4297242.038670078,3855234.8704888844,-2692779.947822753,-4297235.5614847075,3855229.54001712
1593046537447,-2692785.800969435,-4297241.806792978,3855234.6354724215,-2692779.972047863,-4297235.618019278,3855229.4468874596
1593046538447,-2692785.8752487325,-4297241.860032196,3855234.4041541205,-2692779.980907713,-4297235.617540473,3855229.44335808
1593046539447,-2692786.944519517,-4297241.5010440415,3855234.033604367,-2692780.055845041,-4297235.707771147,3855229.3011090183
1593046540447,-2692787.0520353154,-4297241.714261786,3855233.530986806,-2692780.099660994,-4297235.773170106,3855229.24219973
1593046541447,-2692786.641839011,-4297241.837602403,3855233.7009315826,-2692780.1093959925,-4297235.783683682,3855229.2216065014
1593046542447,-2692786.411863837,-4297242.312671764,3855233.4116195003,-2692780.1111857872,-4297235.792586847,3855229.2149252086
1593046543447,-2692784.765608507,-4297243.454162353,3855233.447829993,-2692780.0071025067,-4297235.654321184,3855229.424359202
1593046544447,-2692784.5312286783,-4297242.596805749,3855234.6744882204,-2692779.8976780325,-4297235.506001722,3855229.6193012795
1593046545447,-2692784.6418147422,-4297242.048349953,3855235.2079039044,-2692779.88107799,-4297235.475655868,3855229.6581401327
1593046546447,-2692784.6343415133,-4297242.130655886,3855235.1433305643,-2692779.882681149,-4297235.478308269,3855229.6584593263
1593046547447,-2692784.650938693,-4297242.110161163,3855235.1535287728,-2692779.8830229156,-4297235.477504179,3855229.658402177
1593046548447,-2692784.6246195883,-4297242.116007886,3855235.149031157,-2692779.8831107276,-4297235.47777705,3855229.6588219255
1593046549447,-2692784.6464000116,-4297242.118019199,3855235.135668035,-2692779.883442816,-4297235.477809244,3855229.6575169875
1593046550447,-2692784.6456777942,-4297242.111320424,3855235.1501161573,-2692779.8816461936,-4297235.476850225,3855229.660931837
1593046551447,-2692784.6315477532,-4297242.120174623,3855235.1529554366,-2692779.8827768713,-4297235.477576111,3855229.659044093
1593046552447,-2692784.6473488538,-4297242.111127372,3855235.147627891,-2692779.8832091875,-4297235.478033728,3855229.6581408433
1593046553447,-2692784.6423080117,-4297242.115250185,3855235.1476110215,-2692779.8827366848,-4297235.477535043,3855229.6593380785
